Id,file_path,language
6594,D:/AudioFile/Hindi/6594.mp3,Hindi
24906,D:/AudioFile/Hindi/24906.mp3,Hindi
218,D:/AudioFile/Hindi/218.mp3,Hindi
4182,D:/AudioFile/Malayalam/4182.mp3,Malayalam
9776,D:/AudioFile/Malayalam/9776.mp3,Malayalam
18455,D:/AudioFile/Malayalam/18455.mp3,Malayalam
9850,D:/AudioFile/Hindi/9850.mp3,Hindi
15815,D:/AudioFile/Hindi/15815.mp3,Hindi
13834,D:/AudioFile/Malayalam/13834.mp3,Malayalam
25050,D:/AudioFile/Hindi/25050.mp3,Hindi
11585,D:/AudioFile/Hindi/11585.mp3,Hindi
16262,D:/AudioFile/Malayalam/16262.mp3,Malayalam
20868,D:/AudioFile/Malayalam/20868.mp3,Malayalam
10168,D:/AudioFile/Hindi/10168.mp3,Hindi
17997,D:/AudioFile/Malayalam/17997.mp3,Malayalam
15803,D:/AudioFile/Hindi/15803.mp3,Hindi
7136,D:/AudioFile/Malayalam/7136.mp3,Malayalam
22108,D:/AudioFile/Malayalam/22108.mp3,Malayalam
18262,D:/AudioFile/Malayalam/18262.mp3,Malayalam
10062,D:/AudioFile/Hindi/10062.mp3,Hindi
16339,D:/AudioFile/Hindi/16339.mp3,Hindi
9599,D:/AudioFile/Hindi/9599.mp3,Hindi
10626,D:/AudioFile/Malayalam/10626.mp3,Malayalam
16911,D:/AudioFile/Malayalam/16911.mp3,Malayalam
8931,D:/AudioFile/Hindi/8931.mp3,Hindi
6812,D:/AudioFile/Hindi/6812.mp3,Hindi
7166,D:/AudioFile/Malayalam/7166.mp3,Malayalam
19389,D:/AudioFile/Hindi/19389.mp3,Hindi
7854,D:/AudioFile/Malayalam/7854.mp3,Malayalam
18398,D:/AudioFile/Malayalam/18398.mp3,Malayalam
22281,D:/AudioFile/Hindi/22281.mp3,Hindi
13939,D:/AudioFile/Malayalam/13939.mp3,Malayalam
14983,D:/AudioFile/Malayalam/14983.mp3,Malayalam
4543,D:/AudioFile/Malayalam/4543.mp3,Malayalam
20815,D:/AudioFile/Malayalam/20815.mp3,Malayalam
14442,D:/AudioFile/Hindi/14442.mp3,Hindi
2236,D:/AudioFile/Hindi/2236.mp3,Hindi
22201,D:/AudioFile/Hindi/22201.mp3,Hindi
6640,D:/AudioFile/Hindi/6640.mp3,Hindi
20196,D:/AudioFile/Hindi/20196.mp3,Hindi
17648,D:/AudioFile/Malayalam/17648.mp3,Malayalam
6426,D:/AudioFile/Hindi/6426.mp3,Hindi
2410,D:/AudioFile/Hindi/2410.mp3,Hindi
12161,D:/AudioFile/Malayalam/12161.mp3,Malayalam
4308,D:/AudioFile/Malayalam/4308.mp3,Malayalam
23002,D:/AudioFile/Hindi/23002.mp3,Hindi
2772,D:/AudioFile/Malayalam/2772.mp3,Malayalam
9279,D:/AudioFile/Malayalam/9279.mp3,Malayalam
15927,D:/AudioFile/Malayalam/15927.mp3,Malayalam
23681,D:/AudioFile/Hindi/23681.mp3,Hindi
11889,D:/AudioFile/Hindi/11889.mp3,Hindi
20870,D:/AudioFile/Hindi/20870.mp3,Hindi
14969,D:/AudioFile/Hindi/14969.mp3,Hindi
1013,D:/AudioFile/Hindi/1013.mp3,Hindi
14792,D:/AudioFile/Malayalam/14792.mp3,Malayalam
918,D:/AudioFile/Hindi/918.mp3,Hindi
6795,D:/AudioFile/Malayalam/6795.mp3,Malayalam
15359,D:/AudioFile/Hindi/15359.mp3,Hindi
1986,D:/AudioFile/Hindi/1986.mp3,Hindi
21558,D:/AudioFile/Hindi/21558.mp3,Hindi
2298,D:/AudioFile/Malayalam/2298.mp3,Malayalam
4336,D:/AudioFile/Hindi/4336.mp3,Hindi
12867,D:/AudioFile/Malayalam/12867.mp3,Malayalam
9730,D:/AudioFile/Hindi/9730.mp3,Hindi
5310,D:/AudioFile/Hindi/5310.mp3,Hindi
19301,D:/AudioFile/Hindi/19301.mp3,Hindi
7604,D:/AudioFile/Hindi/7604.mp3,Hindi
19807,D:/AudioFile/Hindi/19807.mp3,Hindi
22887,D:/AudioFile/Hindi/22887.mp3,Hindi
17362,D:/AudioFile/Hindi/17362.mp3,Hindi
10375,D:/AudioFile/Hindi/10375.mp3,Hindi
3717,D:/AudioFile/Hindi/3717.mp3,Hindi
24734,D:/AudioFile/Hindi/24734.mp3,Hindi
812,D:/AudioFile/Hindi/812.mp3,Hindi
1291,D:/AudioFile/Hindi/1291.mp3,Hindi
23171,D:/AudioFile/Malayalam/23171.mp3,Malayalam
16870,D:/AudioFile/Hindi/16870.mp3,Hindi
19346,D:/AudioFile/Malayalam/19346.mp3,Malayalam
17744,D:/AudioFile/Hindi/17744.mp3,Hindi
4069,D:/AudioFile/Hindi/4069.mp3,Hindi
6048,D:/AudioFile/Malayalam/6048.mp3,Malayalam
21447,D:/AudioFile/Malayalam/21447.mp3,Malayalam
5540,D:/AudioFile/Hindi/5540.mp3,Hindi
12637,D:/AudioFile/Hindi/12637.mp3,Hindi
18850,D:/AudioFile/Malayalam/18850.mp3,Malayalam
24052,D:/AudioFile/Hindi/24052.mp3,Hindi
22257,D:/AudioFile/Hindi/22257.mp3,Hindi
16351,D:/AudioFile/Hindi/16351.mp3,Hindi
23273,D:/AudioFile/Hindi/23273.mp3,Hindi
7496,D:/AudioFile/Malayalam/7496.mp3,Malayalam
18066,D:/AudioFile/Malayalam/18066.mp3,Malayalam
2755,D:/AudioFile/Malayalam/2755.mp3,Malayalam
4143,D:/AudioFile/Hindi/4143.mp3,Hindi
23894,D:/AudioFile/Hindi/23894.mp3,Hindi
5058,D:/AudioFile/Malayalam/5058.mp3,Malayalam
11552,D:/AudioFile/Malayalam/11552.mp3,Malayalam
8059,D:/AudioFile/Malayalam/8059.mp3,Malayalam
18553,D:/AudioFile/Hindi/18553.mp3,Hindi
13603,D:/AudioFile/Malayalam/13603.mp3,Malayalam
11352,D:/AudioFile/Malayalam/11352.mp3,Malayalam
18552,D:/AudioFile/Hindi/18552.mp3,Hindi
1504,D:/AudioFile/Hindi/1504.mp3,Hindi
13853,D:/AudioFile/Malayalam/13853.mp3,Malayalam
12002,D:/AudioFile/Hindi/12002.mp3,Hindi
9694,D:/AudioFile/Hindi/9694.mp3,Hindi
17646,D:/AudioFile/Malayalam/17646.mp3,Malayalam
9684,D:/AudioFile/Malayalam/9684.mp3,Malayalam
16063,D:/AudioFile/Malayalam/16063.mp3,Malayalam
18979,D:/AudioFile/Malayalam/18979.mp3,Malayalam
24931,D:/AudioFile/Malayalam/24931.mp3,Malayalam
15055,D:/AudioFile/Malayalam/15055.mp3,Malayalam
22642,D:/AudioFile/Malayalam/22642.mp3,Malayalam
19686,D:/AudioFile/Malayalam/19686.mp3,Malayalam
14745,D:/AudioFile/Malayalam/14745.mp3,Malayalam
1044,D:/AudioFile/Hindi/1044.mp3,Hindi
17809,D:/AudioFile/Malayalam/17809.mp3,Malayalam
18294,D:/AudioFile/Malayalam/18294.mp3,Malayalam
14106,D:/AudioFile/Malayalam/14106.mp3,Malayalam
20621,D:/AudioFile/Malayalam/20621.mp3,Malayalam
17358,D:/AudioFile/Hindi/17358.mp3,Hindi
19609,D:/AudioFile/Hindi/19609.mp3,Hindi
19886,D:/AudioFile/Malayalam/19886.mp3,Malayalam
13454,D:/AudioFile/Hindi/13454.mp3,Hindi
1097,D:/AudioFile/Hindi/1097.mp3,Hindi
9598,D:/AudioFile/Malayalam/9598.mp3,Malayalam
9340,D:/AudioFile/Hindi/9340.mp3,Hindi
20246,D:/AudioFile/Hindi/20246.mp3,Hindi
3238,D:/AudioFile/Malayalam/3238.mp3,Malayalam
6163,D:/AudioFile/Hindi/6163.mp3,Hindi
22608,D:/AudioFile/Hindi/22608.mp3,Hindi
1493,D:/AudioFile/Hindi/1493.mp3,Hindi
17416,D:/AudioFile/Malayalam/17416.mp3,Malayalam
14715,D:/AudioFile/Hindi/14715.mp3,Hindi
5593,D:/AudioFile/Hindi/5593.mp3,Hindi
346,D:/AudioFile/Hindi/346.mp3,Hindi
15095,D:/AudioFile/Malayalam/15095.mp3,Malayalam
14273,D:/AudioFile/Hindi/14273.mp3,Hindi
22374,D:/AudioFile/Malayalam/22374.mp3,Malayalam
16467,D:/AudioFile/Hindi/16467.mp3,Hindi
5315,D:/AudioFile/Hindi/5315.mp3,Hindi
24808,D:/AudioFile/Hindi/24808.mp3,Hindi
23592,D:/AudioFile/Malayalam/23592.mp3,Malayalam
13965,D:/AudioFile/Malayalam/13965.mp3,Malayalam
20744,D:/AudioFile/Hindi/20744.mp3,Hindi
5508,D:/AudioFile/Hindi/5508.mp3,Hindi
10027,D:/AudioFile/Hindi/10027.mp3,Hindi
10808,D:/AudioFile/Malayalam/10808.mp3,Malayalam
22914,D:/AudioFile/Malayalam/22914.mp3,Malayalam
13951,D:/AudioFile/Hindi/13951.mp3,Hindi
9566,D:/AudioFile/Malayalam/9566.mp3,Malayalam
654,D:/AudioFile/Hindi/654.mp3,Hindi
24402,D:/AudioFile/Hindi/24402.mp3,Hindi
1170,D:/AudioFile/Hindi/1170.mp3,Hindi
16129,D:/AudioFile/Malayalam/16129.mp3,Malayalam
10176,D:/AudioFile/Malayalam/10176.mp3,Malayalam
15286,D:/AudioFile/Malayalam/15286.mp3,Malayalam
24451,D:/AudioFile/Hindi/24451.mp3,Hindi
7395,D:/AudioFile/Malayalam/7395.mp3,Malayalam
11067,D:/AudioFile/Malayalam/11067.mp3,Malayalam
1027,D:/AudioFile/Hindi/1027.mp3,Hindi
14220,D:/AudioFile/Hindi/14220.mp3,Hindi
23134,D:/AudioFile/Hindi/23134.mp3,Hindi
12385,D:/AudioFile/Malayalam/12385.mp3,Malayalam
16345,D:/AudioFile/Malayalam/16345.mp3,Malayalam
9131,D:/AudioFile/Malayalam/9131.mp3,Malayalam
4595,D:/AudioFile/Malayalam/4595.mp3,Malayalam
25439,D:/AudioFile/Hindi/25439.mp3,Hindi
11655,D:/AudioFile/Hindi/11655.mp3,Hindi
11477,D:/AudioFile/Malayalam/11477.mp3,Malayalam
12162,D:/AudioFile/Malayalam/12162.mp3,Malayalam
17861,D:/AudioFile/Malayalam/17861.mp3,Malayalam
25456,D:/AudioFile/Malayalam/25456.mp3,Malayalam
1907,D:/AudioFile/Malayalam/1907.mp3,Malayalam
10447,D:/AudioFile/Hindi/10447.mp3,Hindi
1134,D:/AudioFile/Hindi/1134.mp3,Hindi
19633,D:/AudioFile/Malayalam/19633.mp3,Malayalam
22576,D:/AudioFile/Hindi/22576.mp3,Hindi
706,D:/AudioFile/Hindi/706.mp3,Hindi
10787,D:/AudioFile/Malayalam/10787.mp3,Malayalam
21338,D:/AudioFile/Hindi/21338.mp3,Hindi
22321,D:/AudioFile/Hindi/22321.mp3,Hindi
22555,D:/AudioFile/Hindi/22555.mp3,Hindi
12717,D:/AudioFile/Hindi/12717.mp3,Hindi
17812,D:/AudioFile/Malayalam/17812.mp3,Malayalam
13830,D:/AudioFile/Malayalam/13830.mp3,Malayalam
17403,D:/AudioFile/Hindi/17403.mp3,Hindi
20706,D:/AudioFile/Hindi/20706.mp3,Hindi
471,D:/AudioFile/Hindi/471.mp3,Hindi
20547,D:/AudioFile/Hindi/20547.mp3,Hindi
22414,D:/AudioFile/Hindi/22414.mp3,Hindi
11223,D:/AudioFile/Hindi/11223.mp3,Hindi
18461,D:/AudioFile/Hindi/18461.mp3,Hindi
19572,D:/AudioFile/Malayalam/19572.mp3,Malayalam
18329,D:/AudioFile/Malayalam/18329.mp3,Malayalam
23146,D:/AudioFile/Hindi/23146.mp3,Hindi
1689,D:/AudioFile/Hindi/1689.mp3,Hindi
12722,D:/AudioFile/Malayalam/12722.mp3,Malayalam
11280,D:/AudioFile/Malayalam/11280.mp3,Malayalam
19901,D:/AudioFile/Malayalam/19901.mp3,Malayalam
21243,D:/AudioFile/Malayalam/21243.mp3,Malayalam
3850,D:/AudioFile/Malayalam/3850.mp3,Malayalam
10301,D:/AudioFile/Hindi/10301.mp3,Hindi
6838,D:/AudioFile/Malayalam/6838.mp3,Malayalam
5429,D:/AudioFile/Hindi/5429.mp3,Hindi
6216,D:/AudioFile/Malayalam/6216.mp3,Malayalam
15716,D:/AudioFile/Malayalam/15716.mp3,Malayalam
6414,D:/AudioFile/Malayalam/6414.mp3,Malayalam
696,D:/AudioFile/Hindi/696.mp3,Hindi
16704,D:/AudioFile/Hindi/16704.mp3,Hindi
3272,D:/AudioFile/Hindi/3272.mp3,Hindi
3018,D:/AudioFile/Malayalam/3018.mp3,Malayalam
23169,D:/AudioFile/Hindi/23169.mp3,Hindi
15608,D:/AudioFile/Hindi/15608.mp3,Hindi
2176,D:/AudioFile/Malayalam/2176.mp3,Malayalam
13842,D:/AudioFile/Malayalam/13842.mp3,Malayalam
23219,D:/AudioFile/Malayalam/23219.mp3,Malayalam
12960,D:/AudioFile/Malayalam/12960.mp3,Malayalam
2778,D:/AudioFile/Hindi/2778.mp3,Hindi
7442,D:/AudioFile/Hindi/7442.mp3,Hindi
15737,D:/AudioFile/Malayalam/15737.mp3,Malayalam
13136,D:/AudioFile/Malayalam/13136.mp3,Malayalam
10097,D:/AudioFile/Malayalam/10097.mp3,Malayalam
6294,D:/AudioFile/Hindi/6294.mp3,Hindi
11625,D:/AudioFile/Malayalam/11625.mp3,Malayalam
4878,D:/AudioFile/Malayalam/4878.mp3,Malayalam
14463,D:/AudioFile/Malayalam/14463.mp3,Malayalam
14994,D:/AudioFile/Hindi/14994.mp3,Hindi
4826,D:/AudioFile/Malayalam/4826.mp3,Malayalam
20956,D:/AudioFile/Hindi/20956.mp3,Hindi
3808,D:/AudioFile/Malayalam/3808.mp3,Malayalam
11017,D:/AudioFile/Hindi/11017.mp3,Hindi
6758,D:/AudioFile/Malayalam/6758.mp3,Malayalam
6874,D:/AudioFile/Malayalam/6874.mp3,Malayalam
4040,D:/AudioFile/Hindi/4040.mp3,Hindi
21253,D:/AudioFile/Malayalam/21253.mp3,Malayalam
20647,D:/AudioFile/Malayalam/20647.mp3,Malayalam
24564,D:/AudioFile/Malayalam/24564.mp3,Malayalam
22517,D:/AudioFile/Malayalam/22517.mp3,Malayalam
13322,D:/AudioFile/Hindi/13322.mp3,Hindi
6148,D:/AudioFile/Hindi/6148.mp3,Hindi
6353,D:/AudioFile/Hindi/6353.mp3,Hindi
2812,D:/AudioFile/Hindi/2812.mp3,Hindi
13805,D:/AudioFile/Malayalam/13805.mp3,Malayalam
7425,D:/AudioFile/Hindi/7425.mp3,Hindi
6103,D:/AudioFile/Malayalam/6103.mp3,Malayalam
23298,D:/AudioFile/Hindi/23298.mp3,Hindi
21067,D:/AudioFile/Malayalam/21067.mp3,Malayalam
13625,D:/AudioFile/Hindi/13625.mp3,Hindi
6757,D:/AudioFile/Malayalam/6757.mp3,Malayalam
7057,D:/AudioFile/Hindi/7057.mp3,Hindi
4997,D:/AudioFile/Hindi/4997.mp3,Hindi
17912,D:/AudioFile/Hindi/17912.mp3,Hindi
15887,D:/AudioFile/Malayalam/15887.mp3,Malayalam
17966,D:/AudioFile/Malayalam/17966.mp3,Malayalam
23632,D:/AudioFile/Hindi/23632.mp3,Hindi
3243,D:/AudioFile/Hindi/3243.mp3,Hindi
23734,D:/AudioFile/Hindi/23734.mp3,Hindi
20189,D:/AudioFile/Malayalam/20189.mp3,Malayalam
12076,D:/AudioFile/Malayalam/12076.mp3,Malayalam
5183,D:/AudioFile/Hindi/5183.mp3,Hindi
7935,D:/AudioFile/Malayalam/7935.mp3,Malayalam
4856,D:/AudioFile/Hindi/4856.mp3,Hindi
22602,D:/AudioFile/Hindi/22602.mp3,Hindi
8842,D:/AudioFile/Hindi/8842.mp3,Hindi
18825,D:/AudioFile/Malayalam/18825.mp3,Malayalam
16616,D:/AudioFile/Malayalam/16616.mp3,Malayalam
14172,D:/AudioFile/Malayalam/14172.mp3,Malayalam
11586,D:/AudioFile/Malayalam/11586.mp3,Malayalam
6669,D:/AudioFile/Malayalam/6669.mp3,Malayalam
12970,D:/AudioFile/Hindi/12970.mp3,Hindi
24351,D:/AudioFile/Malayalam/24351.mp3,Malayalam
17863,D:/AudioFile/Hindi/17863.mp3,Hindi
16672,D:/AudioFile/Malayalam/16672.mp3,Malayalam
13467,D:/AudioFile/Hindi/13467.mp3,Hindi
12185,D:/AudioFile/Hindi/12185.mp3,Hindi
6662,D:/AudioFile/Malayalam/6662.mp3,Malayalam
8392,D:/AudioFile/Malayalam/8392.mp3,Malayalam
8756,D:/AudioFile/Hindi/8756.mp3,Hindi
3926,D:/AudioFile/Hindi/3926.mp3,Hindi
16367,D:/AudioFile/Malayalam/16367.mp3,Malayalam
1089,D:/AudioFile/Hindi/1089.mp3,Hindi
20017,D:/AudioFile/Malayalam/20017.mp3,Malayalam
18654,D:/AudioFile/Hindi/18654.mp3,Hindi
19658,D:/AudioFile/Malayalam/19658.mp3,Malayalam
13533,D:/AudioFile/Hindi/13533.mp3,Hindi
2355,D:/AudioFile/Malayalam/2355.mp3,Malayalam
12184,D:/AudioFile/Malayalam/12184.mp3,Malayalam
10696,D:/AudioFile/Hindi/10696.mp3,Hindi
6770,D:/AudioFile/Malayalam/6770.mp3,Malayalam
8972,D:/AudioFile/Hindi/8972.mp3,Hindi
9984,D:/AudioFile/Hindi/9984.mp3,Hindi
4621,D:/AudioFile/Malayalam/4621.mp3,Malayalam
3168,D:/AudioFile/Malayalam/3168.mp3,Malayalam
10881,D:/AudioFile/Hindi/10881.mp3,Hindi
13997,D:/AudioFile/Malayalam/13997.mp3,Malayalam
23854,D:/AudioFile/Malayalam/23854.mp3,Malayalam
10334,D:/AudioFile/Hindi/10334.mp3,Hindi
10039,D:/AudioFile/Malayalam/10039.mp3,Malayalam
11649,D:/AudioFile/Hindi/11649.mp3,Hindi
16609,D:/AudioFile/Malayalam/16609.mp3,Malayalam
8096,D:/AudioFile/Hindi/8096.mp3,Hindi
24049,D:/AudioFile/Hindi/24049.mp3,Hindi
23577,D:/AudioFile/Malayalam/23577.mp3,Malayalam
21622,D:/AudioFile/Malayalam/21622.mp3,Malayalam
22496,D:/AudioFile/Hindi/22496.mp3,Hindi
14807,D:/AudioFile/Hindi/14807.mp3,Hindi
24107,D:/AudioFile/Malayalam/24107.mp3,Malayalam
19421,D:/AudioFile/Hindi/19421.mp3,Hindi
19643,D:/AudioFile/Hindi/19643.mp3,Hindi
17300,D:/AudioFile/Hindi/17300.mp3,Hindi
260,D:/AudioFile/Hindi/260.mp3,Hindi
7045,D:/AudioFile/Malayalam/7045.mp3,Malayalam
7902,D:/AudioFile/Hindi/7902.mp3,Hindi
581,D:/AudioFile/Hindi/581.mp3,Hindi
287,D:/AudioFile/Hindi/287.mp3,Hindi
11482,D:/AudioFile/Malayalam/11482.mp3,Malayalam
22134,D:/AudioFile/Malayalam/22134.mp3,Malayalam
2001,D:/AudioFile/Malayalam/2001.mp3,Malayalam
12379,D:/AudioFile/Hindi/12379.mp3,Hindi
6648,D:/AudioFile/Hindi/6648.mp3,Hindi
2360,D:/AudioFile/Hindi/2360.mp3,Hindi
17837,D:/AudioFile/Malayalam/17837.mp3,Malayalam
15255,D:/AudioFile/Malayalam/15255.mp3,Malayalam
17681,D:/AudioFile/Malayalam/17681.mp3,Malayalam
4202,D:/AudioFile/Hindi/4202.mp3,Hindi
3475,D:/AudioFile/Malayalam/3475.mp3,Malayalam
15908,D:/AudioFile/Malayalam/15908.mp3,Malayalam
3896,D:/AudioFile/Malayalam/3896.mp3,Malayalam
23704,D:/AudioFile/Malayalam/23704.mp3,Malayalam
12402,D:/AudioFile/Hindi/12402.mp3,Hindi
23991,D:/AudioFile/Malayalam/23991.mp3,Malayalam
5949,D:/AudioFile/Malayalam/5949.mp3,Malayalam
17269,D:/AudioFile/Malayalam/17269.mp3,Malayalam
25470,D:/AudioFile/Malayalam/25470.mp3,Malayalam
21628,D:/AudioFile/Malayalam/21628.mp3,Malayalam
18602,D:/AudioFile/Hindi/18602.mp3,Hindi
17963,D:/AudioFile/Malayalam/17963.mp3,Malayalam
6264,D:/AudioFile/Hindi/6264.mp3,Hindi
5838,D:/AudioFile/Hindi/5838.mp3,Hindi
18706,D:/AudioFile/Hindi/18706.mp3,Hindi
6313,D:/AudioFile/Malayalam/6313.mp3,Malayalam
18036,D:/AudioFile/Malayalam/18036.mp3,Malayalam
2817,D:/AudioFile/Malayalam/2817.mp3,Malayalam
22365,D:/AudioFile/Malayalam/22365.mp3,Malayalam
15558,D:/AudioFile/Malayalam/15558.mp3,Malayalam
934,D:/AudioFile/Hindi/934.mp3,Hindi
5748,D:/AudioFile/Malayalam/5748.mp3,Malayalam
4805,D:/AudioFile/Malayalam/4805.mp3,Malayalam
3808,D:/AudioFile/Hindi/3808.mp3,Hindi
9811,D:/AudioFile/Malayalam/9811.mp3,Malayalam
1599,D:/AudioFile/Hindi/1599.mp3,Hindi
21855,D:/AudioFile/Hindi/21855.mp3,Hindi
23274,D:/AudioFile/Hindi/23274.mp3,Hindi
6122,D:/AudioFile/Malayalam/6122.mp3,Malayalam
5635,D:/AudioFile/Malayalam/5635.mp3,Malayalam
9611,D:/AudioFile/Hindi/9611.mp3,Hindi
24137,D:/AudioFile/Hindi/24137.mp3,Hindi
20408,D:/AudioFile/Hindi/20408.mp3,Hindi
10279,D:/AudioFile/Hindi/10279.mp3,Hindi
7754,D:/AudioFile/Malayalam/7754.mp3,Malayalam
11531,D:/AudioFile/Malayalam/11531.mp3,Malayalam
5074,D:/AudioFile/Malayalam/5074.mp3,Malayalam
21724,D:/AudioFile/Hindi/21724.mp3,Hindi
15159,D:/AudioFile/Hindi/15159.mp3,Hindi
21333,D:/AudioFile/Malayalam/21333.mp3,Malayalam
18676,D:/AudioFile/Malayalam/18676.mp3,Malayalam
9007,D:/AudioFile/Malayalam/9007.mp3,Malayalam
18245,D:/AudioFile/Malayalam/18245.mp3,Malayalam
11982,D:/AudioFile/Hindi/11982.mp3,Hindi
24297,D:/AudioFile/Malayalam/24297.mp3,Malayalam
2503,D:/AudioFile/Malayalam/2503.mp3,Malayalam
4672,D:/AudioFile/Malayalam/4672.mp3,Malayalam
19319,D:/AudioFile/Malayalam/19319.mp3,Malayalam
11155,D:/AudioFile/Malayalam/11155.mp3,Malayalam
21606,D:/AudioFile/Malayalam/21606.mp3,Malayalam
15750,D:/AudioFile/Malayalam/15750.mp3,Malayalam
14610,D:/AudioFile/Malayalam/14610.mp3,Malayalam
2467,D:/AudioFile/Hindi/2467.mp3,Hindi
21827,D:/AudioFile/Malayalam/21827.mp3,Malayalam
9320,D:/AudioFile/Malayalam/9320.mp3,Malayalam
14473,D:/AudioFile/Hindi/14473.mp3,Hindi
8152,D:/AudioFile/Hindi/8152.mp3,Hindi
24979,D:/AudioFile/Hindi/24979.mp3,Hindi
16172,D:/AudioFile/Malayalam/16172.mp3,Malayalam
18307,D:/AudioFile/Malayalam/18307.mp3,Malayalam
23348,D:/AudioFile/Hindi/23348.mp3,Hindi
25137,D:/AudioFile/Malayalam/25137.mp3,Malayalam
78,D:/AudioFile/Hindi/78.mp3,Hindi
13064,D:/AudioFile/Malayalam/13064.mp3,Malayalam
14532,D:/AudioFile/Malayalam/14532.mp3,Malayalam
2158,D:/AudioFile/Malayalam/2158.mp3,Malayalam
15271,D:/AudioFile/Malayalam/15271.mp3,Malayalam
21125,D:/AudioFile/Hindi/21125.mp3,Hindi
18893,D:/AudioFile/Malayalam/18893.mp3,Malayalam
6198,D:/AudioFile/Malayalam/6198.mp3,Malayalam
3620,D:/AudioFile/Hindi/3620.mp3,Hindi
17207,D:/AudioFile/Malayalam/17207.mp3,Malayalam
12886,D:/AudioFile/Malayalam/12886.mp3,Malayalam
20346,D:/AudioFile/Hindi/20346.mp3,Hindi
19047,D:/AudioFile/Malayalam/19047.mp3,Malayalam
2711,D:/AudioFile/Hindi/2711.mp3,Hindi
17909,D:/AudioFile/Malayalam/17909.mp3,Malayalam
18135,D:/AudioFile/Hindi/18135.mp3,Hindi
4516,D:/AudioFile/Hindi/4516.mp3,Hindi
18348,D:/AudioFile/Malayalam/18348.mp3,Malayalam
15763,D:/AudioFile/Malayalam/15763.mp3,Malayalam
4322,D:/AudioFile/Hindi/4322.mp3,Hindi
208,D:/AudioFile/Hindi/208.mp3,Hindi
11313,D:/AudioFile/Hindi/11313.mp3,Hindi
9744,D:/AudioFile/Hindi/9744.mp3,Hindi
9863,D:/AudioFile/Malayalam/9863.mp3,Malayalam
19173,D:/AudioFile/Malayalam/19173.mp3,Malayalam
14390,D:/AudioFile/Hindi/14390.mp3,Hindi
15625,D:/AudioFile/Hindi/15625.mp3,Hindi
3067,D:/AudioFile/Malayalam/3067.mp3,Malayalam
19758,D:/AudioFile/Hindi/19758.mp3,Hindi
13451,D:/AudioFile/Malayalam/13451.mp3,Malayalam
17972,D:/AudioFile/Malayalam/17972.mp3,Malayalam
11062,D:/AudioFile/Hindi/11062.mp3,Hindi
1961,D:/AudioFile/Hindi/1961.mp3,Hindi
278,D:/AudioFile/Hindi/278.mp3,Hindi
6955,D:/AudioFile/Hindi/6955.mp3,Hindi
4335,D:/AudioFile/Hindi/4335.mp3,Hindi
15704,D:/AudioFile/Hindi/15704.mp3,Hindi
22573,D:/AudioFile/Malayalam/22573.mp3,Malayalam
22107,D:/AudioFile/Malayalam/22107.mp3,Malayalam
12751,D:/AudioFile/Hindi/12751.mp3,Hindi
1679,D:/AudioFile/Hindi/1679.mp3,Hindi
11332,D:/AudioFile/Hindi/11332.mp3,Hindi
16280,D:/AudioFile/Hindi/16280.mp3,Hindi
9424,D:/AudioFile/Hindi/9424.mp3,Hindi
137,D:/AudioFile/Hindi/137.mp3,Hindi
2638,D:/AudioFile/Malayalam/2638.mp3,Malayalam
16762,D:/AudioFile/Hindi/16762.mp3,Hindi
16086,D:/AudioFile/Hindi/16086.mp3,Hindi
210,D:/AudioFile/Hindi/210.mp3,Hindi
22275,D:/AudioFile/Malayalam/22275.mp3,Malayalam
8183,D:/AudioFile/Malayalam/8183.mp3,Malayalam
4954,D:/AudioFile/Hindi/4954.mp3,Hindi
19691,D:/AudioFile/Malayalam/19691.mp3,Malayalam
22311,D:/AudioFile/Hindi/22311.mp3,Hindi
11891,D:/AudioFile/Malayalam/11891.mp3,Malayalam
13909,D:/AudioFile/Hindi/13909.mp3,Hindi
23374,D:/AudioFile/Hindi/23374.mp3,Hindi
23445,D:/AudioFile/Hindi/23445.mp3,Hindi
11038,D:/AudioFile/Hindi/11038.mp3,Hindi
12441,D:/AudioFile/Malayalam/12441.mp3,Malayalam
13539,D:/AudioFile/Malayalam/13539.mp3,Malayalam
11920,D:/AudioFile/Malayalam/11920.mp3,Malayalam
16726,D:/AudioFile/Malayalam/16726.mp3,Malayalam
24764,D:/AudioFile/Hindi/24764.mp3,Hindi
13412,D:/AudioFile/Hindi/13412.mp3,Hindi
13431,D:/AudioFile/Malayalam/13431.mp3,Malayalam
20252,D:/AudioFile/Hindi/20252.mp3,Hindi
11929,D:/AudioFile/Malayalam/11929.mp3,Malayalam
21120,D:/AudioFile/Hindi/21120.mp3,Hindi
3136,D:/AudioFile/Malayalam/3136.mp3,Malayalam
21812,D:/AudioFile/Hindi/21812.mp3,Hindi
12442,D:/AudioFile/Hindi/12442.mp3,Hindi
17533,D:/AudioFile/Hindi/17533.mp3,Hindi
21934,D:/AudioFile/Hindi/21934.mp3,Hindi
23618,D:/AudioFile/Hindi/23618.mp3,Hindi
24792,D:/AudioFile/Hindi/24792.mp3,Hindi
8503,D:/AudioFile/Hindi/8503.mp3,Hindi
2454,D:/AudioFile/Hindi/2454.mp3,Hindi
13521,D:/AudioFile/Malayalam/13521.mp3,Malayalam
22543,D:/AudioFile/Malayalam/22543.mp3,Malayalam
